2011-09-21,67,79,7,8,Fog,2011-09-21,0,0,156,BOS,BAL,88,68,2,7.5,N,38004,--
2012-04-08,46,51,10,10,,2012-04-08,0,0,7,BOS,NYY,1,6,4,4.5,D,37178,+
2012-04-08,46,51,10,10,,2012-04-08,0,0,7,BOS,NYY,1,6,4,4.5,D,37178,+
2012-04-09,51,52,17,10,,2012-04-09,1,0,8,BOS,NYY,1,7,4,5.0,D,37488,-
2012-04-09,51,52,17,10,,2012-04-09,1,0,8,BOS,NYY,1,7,4,5.0,D,37488,-
2012-04-10,53,32,10,10,,2012-04-10,1,0,9,BOS,NYY,2,7,4,4.0,N,37861,+
2012-04-10,53,32,10,10,,2012-04-10,1,0,9,BOS,NYY,2,7,4,4.0,N,37861,+
2012-04-11,49,56,9,10,,2012-04-11,0,0,10,BOS,TBR,2,8,4,4.5,N,37568,-
2012-04-11,49,56,9,10,,2012-04-11,0,0,10,BOS,TBR,2,8,4,4.5,N,37568,-
2012-04-12,50,67,9,8,Rain,2012-04-12,0,0,11,BOS,TBR,2,9,5,5.0,N,37015,--
2012-04-12,50,67,9,8,Rain,2012-04-12,0,0,11,BOS,TBR,2,9,5,5.0,N,37015,--
2012-04-15,66,52,10,10,,2012-04-15,0,0,12,BOS,TOR,2,10,5,5.0,N,37467,---
2012-04-15,66,52,10,10,,2012-04-15,0,0,12,BOS,TOR,2,10,5,5.0,N,37467,---
2012-04-16,73,59,10,10,,2012-04-16,1,0,13,BOS,TOR,3,10,5,5.0,D,37310,+
2012-04-16,73,59,10,10,,2012-04-16,1,0,13,BOS,TOR,3,10,5,5.0,D,37310,+
2012-04-17,71,48,12,10,,2012-04-17,1,0,14,BOS,TOR,4,10,5,5.0,D,37802,++
2012-04-17,71,48,12,10,,2012-04-17,1,0,14,BOS,TOR,4,10,5,5.0,D,37802,++
2012-04-18,56,44,11,10,,2012-04-18,0,0,15,BOS,TOR,5,10,5,4.5,D,37916,+++
2012-04-18,56,44,11,10,,2012-04-18,0,0,15,BOS,TOR,5,10,5,4.5,D,37916,+++
2012-04-29,49,27,12,10,,2012-04-29,0,0,25,BOS,SEA,11,14,5,4.0,N,37845,-
2012-04-29,49,27,12,10,,2012-04-29,0,0,25,BOS,SEA,11,14,5,4.0,N,37845,-
2012-04-30,48,44,11,10,,2012-04-30,1,0,26,BOS,SEA,11,15,5,5.0,N,37901,--
2012-04-30,48,44,11,10,,2012-04-30,1,0,26,BOS,SEA,11,15,5,5.0,N,37901,--
2012-05-01,48,78,13,4,Rain,2012-05-01,1,0,27,BOS,SEA,12,15,5,5.0,D,37079,+
2012-05-01,48,78,13,4,Rain,2012-05-01,1,0,27,BOS,SEA,12,15,5,5.0,D,37079,+
2012-05-02,49,89,9,8,,2012-05-02,0,0,28,BOS,LAA,13,15,4,5.0,N,37017,++
2012-05-02,49,89,9,8,,2012-05-02,0,0,28,BOS,LAA,13,15,4,5.0,N,37017,++
2012-05-03,48,90,7,8,Rain,2012-05-03,0,0,29,BOS,LAA,14,15,3,4.0,N,37043,+++
2012-05-03,48,90,7,8,Rain,2012-05-03,0,0,29,BOS,LAA,14,15,3,4.0,N,37043,+++
2012-05-04,53,93,7,6,Fog-Rain,2012-05-04,0,0,30,BOS,LAA,14,16,4,4.0,N,37037,-
2012-05-04,53,93,7,6,Fog-Rain,2012-05-04,0,0,30,BOS,LAA,14,16,4,4.0,N,37037,-
2012-05-05,54,89,5,3,Fog-Rain,2012-05-05,0,0,31,BOS,LAA,14,17,4,4.0,D,37013,--
2012-05-05,54,89,5,3,Fog-Rain,2012-05-05,0,0,31,BOS,LAA,14,17,4,4.0,D,37013,--
2012-05-06,50,75,7,8,Fog,2012-05-06,0,0,32,BOS,MIN,14,18,5,5.0,N,37798,---
2012-05-06,50,75,7,8,Fog,2012-05-06,0,0,32,BOS,MIN,14,18,5,5.0,N,37798,---
2012-05-07,54,66,9,10,,2012-05-07,1,0,33,BOS,MIN,15,18,3,4.0,D,37234,+
2012-05-07,54,66,9,10,,2012-05-07,1,0,33,BOS,MIN,15,18,3,4.0,D,37234,+
2012-05-08,54,72,11,9,Rain,2012-05-08,1,0,34,BOS,MIN,16,18,3,4.0,D,37526,++
2012-05-08,54,72,11,9,Rain,2012-05-08,1,0,34,BOS,MIN,16,18,3,4.0,D,37526,++
2012-05-09,60,91,8,9,Rain,2012-05-09,0,0,35,BOS,MIN,17,18,3,3.5,N,37276,+++
2012-05-09,60,91,8,9,Rain,2012-05-09,0,0,35,BOS,MIN,17,18,3,3.5,N,37276,+++
2012-05-16,67,87,7,7,Rain,2012-05-16,0,0,41,BOS,BAL,21,20,2,3.0,N,37138,++++
2012-05-16,67,87,7,7,Rain,2012-05-16,0,0,41,BOS,BAL,21,20,2,3.0,N,37138,++++
2012-05-18,57,64,8,10,,2012-05-18,0,0,42,BOS,DET,22,20,3,2.5,N,37311,+++++
2012-05-18,57,64,8,10,,2012-05-18,0,0,42,BOS,DET,22,20,3,2.5,N,37311,+++++
2012-05-19,59,57,5,10,,2012-05-19,0,0,43,BOS,DET,23,20,3,1.5,N,37660,++++++
2012-05-19,59,57,5,10,,2012-05-19,0,0,43,BOS,DET,23,20,3,1.5,N,37660,++++++
2012-05-20,63,57,7,10,,2012-05-20,0,0,44,BOS,CHC,24,20,2,0.5,N,37140,+++++++
2012-05-20,63,57,7,10,,2012-05-20,0,0,44,BOS,CHC,24,20,2,0.5,N,37140,+++++++
2012-05-21,57,83,7,4,Fog-Rain,2012-05-21,1,0,45,BOS,CHC,24,21,3,0.5,N,37798,-
2012-05-21,57,83,7,4,Fog-Rain,2012-05-21,1,0,45,BOS,CHC,24,21,3,0.5,N,37798,-
2012-05-22,60,97,8,1,Fog-Rain,2012-05-22,1,0,46,BOS,CHC,25,21,3,0.5,N,37688,+
2012-05-22,60,97,8,1,Fog-Rain,2012-05-22,1,0,46,BOS,CHC,25,21,3,0.5,N,37688,+
2012-05-30,68,77,6,10,Rain,2012-05-30,0,0,54,BOS,CHW,30,24,1,Tied,N,37463,--
